@relation Nelson.160317.withFert.singleSheet

@attribute id numeric
@attribute year numeric
@attribute tropical numeric
@attribute tons_ha numeric
@attribute Bcals_ha numeric
@attribute soilscore numeric
@attribute ha numeric
@attribute rice numeric
@attribute wheat numeric
@attribute sugar numeric
@attribute grains numeric
@attribute oil numeric
@attribute fruits numeric
@attribute roots numeric
@attribute other numeric
@attribute davg numeric
@attribute navg numeric
@attribute pavg numeric
@attribute irr numeric
@attribute landd numeric
@attribute eqp numeric
@attribute fert numeric

@data
220,1994,1,20.712926,75.262837,1.541652,75221,6.248255,0,32.969516,2.157642,7.976496,17.347549,0.743144,32.557398,29.933337,21.864587,266.18868,0.053177,0.000532,0.000598,71.788463
220,1995,1,19.617831,70.980399,1.541652,75048,3.464449,0,33.978254,2.163948,5.329922,17.713996,0.86478,36.48465,30.717716,22.876047,292.76576,0.053299,0.000534,0.000599,93.273638
220,1996,1,21.021293,76.708563,1.541652,73922,6.358053,0,31.185574,2.594627,6.325586,15.129461,0.84278,37.563919,30.085421,22.35521,279.508562,0.054111,0.000542,0.000609,141.094667
220,1997,1,22.069589,80.482799,1.541652,70571,3.259129,0,31.945133,2.424509,6.356719,15.632484,0.935228,39.446798,30.627092,22.585424,215.312592,0.056681,0.000529,0.000649,150.203341
220,1998,1,19.757609,70.783671,1.541652,60357,3.976341,0,37.210266,2.816575,6.958596,16.755306,1.062014,31.220902,31.083341,23.114587,262.842811,0.08284,0.000696,0.000759,112.662989
220,1999,1,23.459538,85.632612,1.541652,58561,3.756766,0,38.518809,0.683048,7.001247,18.160551,1.465139,30.41444,30.967717,22.937508,219.93363,0.085381,0.000717,0.000782,104.164888
220,2000,1,23.244993,85.041738,1.541652,64516,3.332507,0,38.750078,0.651001,6.587513,15.14353,0.779652,34.75572,30.944799,22.739589,215.038798,0.0775,0.000651,0.00071,142.662285
220,2001,1,22.952949,82.63091,1.541652,50222,2.230098,0,37.832026,1.393811,9.258891,18.231054,1.04735,30.00677,30.62813,22.584378,235.105339,0.099558,0.000782,0.000912,34.646171
220,2002,1,23.082101,84.140634,1.541652,63678,2.041521,0,38.474826,2.041521,6.281604,16.139012,1.699174,33.322341,30.743752,22.6,176.835692,0.094224,0.000689,0.000719,51.163667
221,1975,0,4.154063,6.713722,1.36886,28430,0,6.33134,0,0,0,64.720366,0,28.948294,27.369134,16.646591,8.92988,1.19592,0.011072,0.000193,14.984172
221,1976,0,4.397064,7.126486,1.369331,28610,0,4.194338,0,0,0,67.144355,0,28.661307,27.537238,16.646114,15.216509,1.223348,0.011318,0.000202,15.02971
221,1977,0,4.269857,6.515181,1.36977,33514,0,1.790297,0,0,0,72.050486,0.17903,25.980187,28.147067,16.786924,14.849279,1.074178,0.009931,0.000184,14.919138
221,1978,0,4.272892,6.619441,1.369972,35263,0,1.7015,0,0,0,73.014208,0.175822,25.108471,28.155259,17.222182,10.491896,1.077617,0.009951,0.000181,7.883617
221,1979,0,5.181222,7.629193,1.370562,32954,0,0.916429,0,0,0,82.084117,0.197245,16.802209,28.029957,17.17307,9.28715,1.153123,0.010648,0.000202,38.113734
221,1980,0,5.877767,7.60596,1.372634,35776,0,2.006932,0,0,0,75.880479,0.195662,21.916928,27.733331,16.932022,11.90938,1.14602,0.009808,0.000193,29.656753
221,1981,0,7.304351,7.995676,1.374475,37805,0,0.798836,0,0,0,72.265573,0.185161,26.75043,28.047911,17.203722,9.652702,1.163867,0.009282,0.000189,25.367015
221,1982,0,8.761786,8.67325,1.374475,37840,0,0.798097,0,0,0,72.489429,0.198203,26.514271,27.38862,16.891648,11.785953,1.242072,0.009273,0.000196,44.291755
221,1983,0,8.98217,8.908106,1.375648,37970,0,0.795365,0,0,0,72.241243,0.197524,26.765868,26.943902,16.219964,14.046747,1.316829,0.009991,0.000202,36.476165
